StartTime,LastTime,dMeanPktSz
1624451690.530129,1624451690.55351,111.5
1624451690.532854,1624451690.620208,120.0
1624451690.536519,1624451690.565815,111.0
1624451690.771639,1624451690.811398,60.0
1624451691.064469,1624451691.064469,0.0
1624451692.105568,1624451692.109354,703.0
1624451692.797644,1624451692.797863,0.0
1624451693.08457,1624451693.08457,0.0
1624451693.149734,1624451693.149734,0.0
1624451693.251032,1624451693.254875,703.0
1624451694.541956,1624451694.542181,0.0
1624451695.020521,1624451695.020521,0.0
1624451695.104564,1624451695.104564,0.0
1624451695.271816,1624451696.039493,703.0
1624451695.47733,1624451695.477573,0.0
1624451695.529429,1624451695.560874,120.5
1624451695.530684,1624451695.554871,111.5
1624451695.534295,1624451695.584365,120.0
1624451695.539506,1624451695.566996,111.0
1624451695.794475,1624451696.039053,60.0
1624451695.869129,1624451695.869372,0.0
1624451696.039663,1624451696.04188,89.0
1624451696.042135,1624451696.119361,2107.560059
1624451696.160114,1624451696.654601,321.0
1624451696.610841,1624451696.660454,750.0
1624451696.616953,1624451696.657364,60.0
1624451697.124752,1624451697.124752,0.0
1624451698.263725,1624451698.294495,703.0
1624451698.294751,1624451698.294996,60.0
1624451698.295358,1624451698.298789,96.25
1624451698.297845,1624451698.938208,353.0
1624451698.877756,1624451698.880175,89.0
1624451698.878694,1624451698.881611,89.0
1624451698.880471,1624451698.928207,249.166672
1624451698.881772,1624451698.921111,255.666672
1624451699.144646,1624451699.144646,0.0
1624451699.307899,1624451699.753749,93.400002
1624451699.338323,1624451699.732403,703.0
1624451700.020736,1624451700.020736,0.0
1624451700.249194,1624451700.772906,703.0
1624451700.528666,1624451700.56302,120.5
1624451700.529133,1624451700.553737,111.5
1624451700.532653,1624451700.568297,120.0
1624451700.535013,1624451700.566046,111.0
1624451700.773381,1624451700.828052,2703.210449
1624451701.153198,1624451701.153198,0.0
1624451701.317131,1624451701.320293,703.0
1624451703.184817,1624451703.184817,0.0
1624451703.899216,1624451703.899405,60.0
1624451703.925661,1624451703.925878,60.0
1624451703.93269,1624451703.933028,60.0
1624451704.615102,1624451704.615147,0.0
1624451704.615288,1624451704.615431,0.0
1624451705.020957,1624451705.020957,0.0
1624451705.204922,1624451705.204922,0.0
1624451705.269249,1624451705.269457,0.0
1624451705.269441,1624451705.269688,0.0
1624451705.34643,1624451705.454373,717.0
1624451705.349863,1624451705.350159,60.0
1624451705.349957,1624451705.35015,60.0
1624451705.350191,1624451705.350205,60.0
1624451705.415068,1624451705.454371,60.0
1624451705.415309,1624451705.418102,96.25
1624451705.417853,1624451705.433398,279.333344
1624451705.529927,1624451705.565555,120.5
1624451705.531411,1624451705.556415,111.5
1624451705.537382,1624451705.570091,120.0
1624451705.540699,1624451705.568953,111.0
1624451706.406065,1624451706.658656,381.5
1624451706.633072,1624451706.698365,717.0
1624451706.658982,1624451706.68611,645.0
1624451707.224847,1624451707.224847,0.0
1624451707.683431,1624451707.683916,60.0
1624451707.965363,1624451707.969087,703.0
1624451709.160373,1624451709.160373,0.0
1624451709.244855,1624451709.244855,0.0
1624451709.372646,1624451709.783311,153.047623
1624451709.64212,1624451709.642301,60.0
1624451709.725677,1624451709.725928,60.0
1624451710.021088,1624451710.021088,0.0
1624451710.403173,1624451710.406843,703.0
1624451710.528939,1624451710.568448,120.5
1624451710.529479,1624451710.549021,111.5
1624451710.53464,1624451710.573141,120.0
1624451710.538311,1624451710.563172,111.0
1624451711.264939,1624451711.264939,0.0
1624451711.687881,1624451711.688173,60.0
1624451713.285062,1624451713.285062,0.0
1624451714.7407,1624451714.74097,60.0
1624451714.801265,1624451714.801419,0.0
1624451715.021292,1624451715.021292,0.0
1624451715.304985,1624451715.304985,0.0
1624451715.4179,1624451715.670867,703.0
1624451715.421326,1624451715.421456,60.0
1624451715.421356,1624451715.421705,60.0
1624451715.528449,1624451715.563726,120.5
1624451715.530295,1624451715.553668,111.5
1624451715.534011,1624451715.568768,120.0
1624451715.539617,1624451715.565691,111.0
1624451716.546058,1624451716.546298,0.0
1624451717.164923,1624451717.164923,0.0
1624451717.325027,1624451717.325027,0.0
1624451717.444123,1624451718.076409,703.0
1624451717.489514,1624451717.489754,0.0
1624451717.871411,1624451717.871562,0.0
1624451718.076411,1624451718.083787,96.25
1624451718.076922,1624451718.081968,96.25
1624451718.081079,1624451718.084863,96.25
1624451718.081818,1624451718.149018,279.333344
1624451718.189918,1624451718.931035,640.333313
1624451718.877029,1624451718.880357,96.25
1624451718.879691,1624451718.911116,255.833328
1624451718.879862,1624451719.08663,84.166664
1624451718.8863,1624451718.915745,255.666672
1624451719.088982,1624451719.089898,60.0
1624451719.121487,1624451719.125292,703.0
1624451719.345094,1624451719.345094,0.0
1624451720.021516,1624451720.021516,0.0
1624451720.472596,1624451720.477152,703.0
1624451720.528786,1624451720.563304,120.5
1624451720.530433,1624451720.552685,111.5
1624451720.537332,1624451720.568368,120.0
1624451720.541222,1624451720.567241,111.0
1624451721.365142,1624451721.365142,0.0
1624451721.616616,1624451721.669416,321.0
1624451721.622007,1624451721.677401,321.0
1624451721.626078,1624451721.666337,60.0
1624451721.632413,1624451721.67269,60.0
1624451723.375263,1624451723.375263,0.0
1624451723.45558,1624451723.474071,425.666656
1624451723.895833,1624451723.895952,60.0
1624451723.915769,1624451723.9159,60.0
1624451725.021664,1624451725.021664,0.0
1624451725.169077,1624451725.169077,0.0
1624451725.395459,1624451725.395459,0.0
1624451725.505321,1624451725.56638,703.0
1624451725.508778,1624451725.50907,60.0
1624451725.508836,1624451725.508932,60.0
1624451725.530446,1624451725.565215,120.5
1624451725.530867,1624451725.55374,111.5
1624451725.539792,1624451725.570237,120.0
1624451725.540032,1624451725.56664,111.0
1624451726.628689,1624451726.62891,60.0
1624451727.415255,1624451727.415255,0.0
1624451728.474646,1624451728.474876,60.0
1624451729.435304,1624451729.435304,0.0
1624451730.021953,1624451730.021953,0.0
1624451730.527455,1624451730.527573,60.0
1624451730.527479,1624451730.527585,60.0
1624451730.529316,1624451730.564724,120.5
1624451730.529891,1624451730.5536,111.5
1624451730.53367,1624451730.569138,137.333328
1624451730.538618,1624451730.5657,111.0
1624451730.552112,1624451730.556032,703.0
1624451731.45533,1624451731.45533,0.0
1624451733.174417,1624451733.174417,0.0
1624451733.475532,1624451733.475532,0.0
1624451733.588259,1624451733.591838,703.0
1624451734.616712,1624451734.616807,0.0
1624451734.616793,1624451734.616924,0.0
1624451735.022044,1624451735.022044,0.0
1624451735.26991,1624451735.27015,0.0
1624451735.333836,1624451735.333968,0.0
1624451735.334135,1624451735.334383,0.0
1624451735.495394,1624451735.495394,0.0
1624451735.529061,1624451735.563601,120.5
1624451735.530858,1624451735.554453,111.5
1624451735.537479,1624451735.588842,120.0
1624451735.539481,1624451735.567254,111.0
1624451735.616142,1624451735.619863,703.0
1624451736.810199,1624451736.810436,0.0
1624451737.108031,1624451737.187919,97.111115
1624451737.111682,1624451737.116035,96.25
1624451737.115214,1624451737.165515,1613.590942
1624451737.131328,1624451737.13429,96.25
1624451737.133564,1624451737.135967,96.25
1624451737.515554,1624451737.515554,0.0
1624451738.252332,1624451738.295383,703.0
1624451738.270974,1624451738.271209,0.0
1624451738.873156,1624451738.947414,641.666687
1624451738.876877,1624451738.919984,403.0
1624451738.87847,1624451738.881919,96.25
1624451738.880801,1624451738.925007,262.166656
1624451739.493042,1624451739.493214,0.0
1624451739.535645,1624451739.535645,0.0
1624451739.56129,1624451739.561502,0.0
1624451739.644137,1624451739.644431,60.0
1624451740.022331,1624451740.022331,0.0
1624451740.529589,1624451740.568941,120.5
1624451740.533701,1624451740.55917,111.5
1624451740.537994,1624451740.538225,0.0
1624451740.548559,1624451740.574224,120.0
1624451740.549926,1624451740.573978,111.0
1624451740.561782,1624451740.562021,0.0
1624451740.63728,1624451740.640805,703.0
1624451741.182887,1624451741.182887,0.0
1624451741.271761,1624451741.271998,0.0
1624451741.555545,1624451741.555545,0.0
1624451741.562463,1624451741.562703,0.0
1624451741.664146,1624451741.668024,703.0
1624451741.869633,1624451741.869839,0.0
1624451742.562785,1624451742.563037,0.0
1624451743.565646,1624451743.565646,0.0
1624451743.911475,1624451743.911711,60.0
1624451743.923038,1624451743.9233,60.0
1624451743.929429,1624451743.929621,60.0
1624451744.274804,1624451744.275022,0.0
1624451745.022553,1624451745.022553,0.0
1624451745.528346,1624451745.528543,60.0
1624451745.528349,1624451745.528371,60.0
1624451745.528482,1624451745.528554,60.0
1624451745.529565,1624451745.564684,120.5
1624451745.530339,1624451745.552544,111.5
1624451745.537363,1624451745.569659,120.0
1624451745.539174,1624451745.564381,111.0
1624451745.585708,1624451745.585708,0.0
1624451745.688421,1624451745.692173,703.0
1624451746.629851,1624451746.632204,96.25
1624451746.632092,1624451746.685366,230.0
1624451746.638822,1624451746.641698,96.25
1624451746.639168,1624451746.643779,703.0
1624451746.642867,1624451746.683195,60.0
1624451747.276021,1624451747.276178,0.0
1624451747.605748,1624451747.605748,0.0
1624451749.187019,1624451749.187019,0.0
1624451749.625749,1624451749.625749,0.0
1624451749.638078,1624451750.163584,703.0
1624451750.022605,1624451750.022605,0.0
1624451750.163703,1624451750.224709,2576.850098
1624451750.276745,1624451750.276986,0.0
1624451750.528498,1624451750.569082,120.5
1624451750.528916,1624451750.551965,111.5
1624451750.531796,1624451750.573462,120.0
1624451750.535123,1624451750.563961,111.0
1624451750.729812,1624451750.733606,703.0
1624451751.645938,1624451751.645938,0.0
1624451753.665881,1624451753.665881,0.0
1624451755.022837,1624451755.022837,0.0
1624451755.1868,1624451755.18719,60.0
1624451755.52741,1624451755.527509,60.0
1624451755.530132,1624451755.567858,120.5
1624451755.531008,1624451755.557392,111.5
1624451755.543157,1624451755.572055,120.0
1624451755.544906,1624451755.571317,111.0
1624451755.685915,1624451755.685915,0.0
1624451755.763423,1624451755.767025,703.0
1624451756.114388,1624451756.122001,96.25
1624451756.117787,1624451756.172878,242.399994
1624451757.192629,1624451757.192629,0.0
1624451757.705988,1624451757.705988,0.0
1624451757.791981,1624451757.795941,703.0
1624451758.812917,1624451758.813085,0.0
1624451758.872319,1624451758.946951,643.0
1624451758.877184,1624451758.883536,96.25
1624451758.879298,1624451758.883973,96.25
1624451758.882828,1624451758.916396,255.833328
1624451758.883708,1624451758.970673,303.0
1624451759.726104,1624451759.726104,0.0
1624451760.02298,1624451760.02298,0.0
1624451760.529195,1624451760.568485,120.5
1624451760.529528,1624451760.554678,111.5
1624451760.533945,1624451760.57295,120.0
1624451760.539003,1624451760.567163,111.0
1624451760.812207,1624451760.815957,703.0
1624451761.746118,1624451761.746118,0.0
1624451762.474829,1624451762.475077,0.0
1624451762.541382,1624451762.541602,0.0
1624451763.756122,1624451763.756122,0.0
1624451763.872142,1624451763.872385,0.0
1624451763.912482,1624451763.912749,60.0
1624451763.919287,1624451763.919514,60.0
1624451763.934473,1624451763.934743,60.0
1624451764.616794,1624451764.61697,0.0
1624451764.616902,1624451764.617017,0.0
1624451765.023183,1624451765.023183,0.0
1624451765.197763,1624451765.197763,0.0
1624451765.527681,1624451765.52783,60.0
1624451765.527823,1624451765.527945,60.0
1624451765.52784,1624451765.527928,60.0
1624451765.528873,1624451765.568441,120.5
1624451765.529843,1624451765.554185,111.5
1624451765.537419,1624451765.572834,120.0
1624451765.539103,1624451765.566196,111.0
1624451765.640938,1624451765.641172,0.0
1624451765.641225,1624451765.64147,0.0
1624451765.776116,1624451765.776116,0.0
1624451765.833741,1624451765.890379,703.0
1624451767.481804,1624451767.485611,703.0
1624451767.796135,1624451767.796135,0.0
1624451769.645596,1624451769.645676,60.0
1624451769.816198,1624451769.816198,0.0
1624451770.023395,1624451770.023395,0.0
1624451770.528988,1624451770.563458,120.5
1624451770.530386,1624451770.557636,111.5
1624451770.542252,1624451770.568906,120.0
1624451770.544161,1624451770.571282,111.0
1624451770.869561,1624451770.873054,703.0
1624451771.644057,1624451771.646576,96.25
1624451771.646556,1624451771.654631,96.25
1624451771.646799,1624451771.696343,193.600006
1624451771.649036,1624451771.700363,171.333328
1624451771.655861,1624451771.696335,60.0
1624451771.657708,1624451771.661312,703.0
1624451771.836245,1624451771.836245,0.0
1624451773.20113,1624451773.20113,0.0
1624451773.846287,1624451773.846287,0.0
1624451773.885503,1624451773.889317,703.0
1624451775.023579,1624451775.023579,0.0
1624451775.530208,1624451775.564647,120.5
1624451775.531307,1624451775.553189,111.5
1624451775.536894,1624451775.569472,120.0
1624451775.540843,1624451775.56717,111.0
1624451775.866295,1624451775.866295,0.0
1624451775.902823,1624451775.989778,703.0
1624451776.656477,1624451776.656777,60.0
1624451776.660472,1624451776.66073,60.0
1624451777.886393,1624451777.886393,0.0
1624451778.872361,1624451778.872412,60.0
1624451778.872371,1624451778.87265,60.0
1624451778.872647,1624451778.875282,96.25
1624451778.875502,1624451778.934795,331.428558
1624451778.87722,1624451778.879802,96.25
1624451778.878131,1624451778.880654,96.25
1624451778.879913,1624451778.91507,329.75
1624451778.880592,1624451778.910319,419.333344
1624451779.906406,1624451779.906406,0.0
1624451780.023741,1624451780.023741,0.0
1624451780.530975,1624451780.569728,120.5
1624451780.531008,1624451780.55431,111.5
1624451780.533072,1624451780.573436,120.0
1624451780.540006,1624451780.566848,111.0
1624451780.939139,1624451780.943156,703.0
1624451781.206553,1624451781.206553,0.0
1624451781.926425,1624451781.926425,0.0
1624451781.957219,1624451781.960675,703.0
1624451782.796773,1624451782.796969,0.0
1624451783.456125,1624451783.513669,1212.0
1624451783.899734,1624451783.900004,60.0
1624451783.910802,1624451783.912139,60.0
1624451783.936519,1624451783.936519,0.0
1624451784.477124,1624451784.477363,0.0
1624451785.024045,1624451785.024045,0.0
1624451785.527313,1624451785.527497,60.0
1624451785.527472,1624451785.527481,60.0
1624451785.528698,1624451785.5641,120.5
1624451785.529095,1624451785.554759,111.5
1624451785.535876,1624451785.568515,110.800003
1624451785.540314,1624451785.567172,111.0
1624451785.95658,1624451785.95658,0.0
1624451785.988727,1624451785.992577,703.0
1624451786.53575,1624451786.5359,0.0
1624451787.86954,1624451787.869705,0.0
1624451787.976669,1624451787.976669,0.0
1624451788.477656,1624451788.47792,60.0
1624451789.210817,1624451789.210817,0.0
1624451789.996804,1624451789.996804,0.0
1624451790.019849,1624451790.023793,703.0
1624451790.023392,1624451790.023494,60.0
1624451790.02414,1624451790.02414,0.0
1624451790.529212,1624451790.564828,120.5
1624451790.529576,1624451790.553742,111.5
1624451790.532449,1624451790.569435,120.0
1624451790.538393,1624451790.565726,111.0
1624451791.036656,1624451791.040219,703.0
1624451792.016716,1624451792.016716,0.0
1624451793.108626,1624451793.108866,0.0
1624451793.537127,1624451793.537378,0.0
1624451793.798074,1624451793.798343,0.0
1624451794.036839,1624451794.036839,0.0
1624451794.641338,1624451794.641382,0.0
1624451794.641425,1624451794.641598,0.0
1624451794.870713,1624451794.870915,0.0
1624451795.024345,1624451795.024345,0.0
1624451795.067049,1624451795.070611,703.0
1624451795.078203,1624451795.07842,0.0
1624451795.079362,1624451795.079601,0.0
1624451795.488153,1624451795.488303,0.0
1624451795.528865,1624451795.56456,120.5
1624451795.529297,1624451795.553432,111.5
1624451795.538021,1624451795.568485,137.333328
1624451795.541797,1624451795.56674,111.0
1624451796.056753,1624451796.056753,0.0
1624451796.108919,1624451796.109068,0.0
1624451796.662147,1624451796.666198,96.25
1624451796.662543,1624451796.671957,96.25
1624451796.666024,1624451796.722031,193.600006
1624451796.666299,1624451796.725663,171.333328
1624451796.677818,1624451796.718296,60.0
1624451796.680538,1624451796.682469,703.0
1624451797.214627,1624451797.214627,0.0
1624451797.704568,1624451798.101449,703.0
1624451798.076847,1624451798.076847,0.0
1624451798.872319,1624451798.939834,940.0
1624451798.877787,1624451798.954219,595.0
1624451798.878224,1624451798.882134,96.25
1624451798.880868,1624451798.958311,311.0
1624451799.109596,1624451799.109737,0.0
1624451799.645448,1624451799.645768,60.0
1624451800.024508,1624451800.024508,0.0
1624451800.096853,1624451800.096853,0.0
1624451800.115403,1624451800.119113,703.0
1624451800.529682,1624451800.569636,120.5
1624451800.531366,1624451800.55719,111.5
1624451800.543453,1624451800.573804,120.0
1624451800.547973,1624451800.574572,111.0
1624451800.808159,1624451800.808401,0.0
1624451801.53472,1624451801.534905,0.0
1624451802.112174,1624451802.112313,0.0
1624451802.11694,1624451802.11694,0.0
1624451802.490546,1624451802.490723,0.0
1624451802.864537,1624451802.864635,0.0
1624451803.904476,1624451803.904718,60.0
1624451803.918481,1624451803.918685,60.0
1624451803.922827,1624451803.923044,60.0
1624451804.127002,1624451804.127002,0.0
1624451805.024843,1624451805.024843,0.0
1624451805.112964,1624451805.113109,0.0
1624451805.150654,1624451805.154827,703.0
1624451805.154205,1624451805.154427,60.0
1624451805.154239,1624451805.154589,60.0
1624451805.154483,1624451805.154814,60.0
1624451805.218658,1624451805.218658,0.0
1624451805.52844,1624451805.56972,120.5
1624451805.529409,1624451805.551505,111.5
1624451805.532402,1624451805.593575,120.0
1624451805.532975,1624451805.563647,111.0
1624451806.14699,1624451806.14699,0.0
1624451806.170768,1624451806.174444,703.0
1624451807.809669,1624451807.809909,0.0
1624451808.112886,1624451808.113127,0.0
1624451808.167035,1624451808.167035,0.0
1624451808.536356,1624451808.536526,0.0
1624451809.865964,1624451809.866181,0.0
1624451810.024913,1624451810.024913,0.0
1624451810.187217,1624451810.187217,0.0
1624451810.208621,1624451810.212354,703.0
1624451810.528814,1624451810.563201,120.5
1624451810.529256,1624451810.553358,111.5
1624451810.537748,1624451810.568438,120.0
1624451810.538222,1624451810.565909,111.0
1624451811.47287,1624451811.473096,0.0
1624451812.207214,1624451812.207214,0.0
1624451813.223874,1624451813.223874,0.0
1624451814.217251,1624451814.217251,0.0
1624451814.241654,1624451814.245716,703.0
1624451815.025062,1624451815.025062,0.0
1624451815.254261,1624451815.257754,703.0
1624451815.529055,1624451815.591242,120.5
1624451815.530719,1624451815.55676,111.5
1624451815.539312,1624451815.599816,109.599998
1624451815.541718,1624451815.568129,111.0
1624451815.796122,1624451815.796289,0.0
1624451816.113552,1624451816.119768,96.25
1624451816.117096,1624451816.132803,216.5
1624451816.237439,1624451816.237439,0.0
1624451817.533977,1624451817.534198,0.0
1624451818.257257,1624451818.257257,0.0
1624451818.473771,1624451818.474007,0.0
1624451818.864189,1624451818.864398,0.0
1624451818.871969,1624451819.01081,622.428589
1624451818.877304,1624451818.947617,415.166656
1624451818.878247,1624451818.945356,415.166656
1624451818.936788,1624451819.033948,457.833344
1624451818.93978,1624451819.044581,457.833344
1624451820.025253,1624451820.025253,0.0
1624451820.27706,1624451820.2806,703.0
1624451820.277305,1624451820.277305,0.0
1624451820.528352,1624451820.562663,120.5
1624451820.529857,1624451820.551449,111.5
1624451820.537125,1624451820.568171,120.0
1624451820.540308,1624451820.565131,111.0
1624451821.227412,1624451821.227412,0.0
1624451821.311484,1624451821.315222,703.0
1624451821.681915,1624451821.725168,582.0
1624451821.6852,1624451821.689541,703.0
1624451821.686925,1624451821.734357,321.5
1624451821.691218,1624451821.730898,60.0
1624451822.29818,1624451822.29818,0.0
1624451822.796606,1624451822.796812,0.0
1624451824.307481,1624451824.307481,0.0
1624451824.53491,1624451824.53512,0.0
1624451824.652931,1624451824.6531,0.0
1624451824.652956,1624451824.653116,0.0
1624451824.919993,1624451824.920284,0.0
1624451824.920317,1624451824.920575,0.0
1624451825.025479,1624451825.025479,0.0
1624451825.337389,1624451825.341307,703.0
1624451825.483828,1624451825.484067,0.0
1624451825.529041,1624451825.563909,120.5
1624451825.529054,1624451825.553783,111.5
1624451825.5318,1624451825.569092,120.0
1624451825.533135,1624451825.56539,111.0
1624451825.866051,1624451825.866296,0.0
1624451826.327582,1624451826.327582,0.0
1624451826.686626,1624451826.973085,60.0
1624451826.695905,1624451826.973092,60.0
1624451826.969616,1624451826.973544,703.0
1624451828.134793,1624451828.138497,703.0
1624451828.347608,1624451828.347608,0.0
1624451829.23276,1624451829.23276,0.0
1624451829.370928,1624451829.738382,703.0
1624451829.374322,1624451829.375323,60.0
1624451829.64867,1624451829.648859,60.0
1624451829.698924,1624451829.703125,96.25
1624451829.702254,1624451829.725465,1862.642822
1624451829.807136,1624451829.807369,0.0
1624451830.025658,1624451830.025658,0.0
1624451830.367711,1624451830.367711,0.0
1624451830.40461,1624451830.408298,703.0
1624451830.529008,1624451830.563212,120.5
1624451830.530708,1624451830.552973,111.5
1624451830.536607,1624451830.568638,120.0
1624451830.538005,1624451830.564986,111.0
1624451832.387926,1624451832.387926,0.0
1624451832.484859,1624451832.485095,0.0
1624451833.533798,1624451833.533966,0.0
1624451834.407716,1624451834.407716,0.0
1624451834.724528,1624451834.724759,60.0
1624451834.864703,1624451834.864818,0.0
1624451835.02594,1624451835.02594,0.0
1624451835.432792,1624451836.346896,703.0
1624451835.436567,1624451835.436802,60.0
1624451835.529071,1624451835.580861,120.5
1624451835.531367,1624451835.555785,111.5
1624451835.535832,1624451835.580464,120.0
1624451835.540015,1624451835.568177,111.0
1624451836.427693,1624451836.427693,0.0
1624451836.80851,1624451836.808745,0.0
1624451837.235546,1624451837.235546,0.0
1624451837.46384,1624451837.467624,703.0
1624451838.447756,1624451838.447756,0.0
1624451838.871546,1624451838.874831,96.25
1624451838.873819,1624451838.935012,332.857147
1624451838.877957,1624451838.880987,96.25
1624451838.878393,1624451838.882751,96.25
1624451838.880929,1624451838.914047,268.833344
1624451838.881738,1624451838.91463,268.833344
1624451840.026111,1624451840.026111,0.0
1624451840.467889,1624451840.467889,0.0
1624451840.497063,1624451840.500565,703.0
1624451840.528628,1624451840.563926,120.5
1624451840.531358,1624451840.553864,111.5
1624451840.534399,1624451840.569022,120.0
1624451840.537129,1624451840.537413,0.0
1624451840.538093,1624451840.565029,111.0
1624451841.473055,1624451841.473221,0.0
1624451841.865569,1624451841.865805,0.0
1624451842.488111,1624451842.488111,0.0
1624451843.454645,1624451843.470749,661.0
1624451843.899909,1624451843.900171,60.0
1624451843.915398,1624451843.916135,60.0
1624451844.497899,1624451844.497899,0.0
1624451845.026234,1624451845.026234,0.0
1624451845.239746,1624451845.239746,0.0
1624451845.522329,1624451845.581399,703.0
1624451845.52563,1624451845.525769,60.0
1624451845.525672,1624451845.525858,60.0
1624451845.529004,1624451845.563771,120.5
1624451845.531743,1624451845.556518,111.5
1624451845.540237,1624451845.569,120.0
1624451845.544293,1624451845.569,111.0
1624451845.79557,1624451845.795735,0.0
1624451846.517931,1624451846.517931,0.0
1624451846.691275,1624451846.751503,408.0
1624451846.694634,1624451846.700833,96.25
1624451846.69848,1624451846.741539,96.25
1624451846.701183,1624451846.704684,703.0
1624451846.708705,1624451846.748868,60.0
1624451848.47479,1624451848.474955,0.0
1624451848.538093,1624451848.538093,0.0
1624451849.533585,1624451849.53382,0.0
1624451850.026499,1624451850.026499,0.0
1624451850.528148,1624451850.563444,120.5
1624451850.528887,1624451850.554357,111.5
1624451850.534096,1624451850.56896,120.0
1624451850.539023,1624451850.566673,111.0
1624451850.557994,1624451850.557994,0.0
1624451850.56813,1624451850.571535,703.0
1624451850.864092,1624451850.864264,0.0
1624451851.711885,1624451851.711994,60.0
1624451852.578388,1624451852.578388,0.0
1624451852.7968,1624451852.797034,0.0
1624451853.244667,1624451853.244667,0.0
1624451853.600935,1624451853.604676,703.0
1624451853.604222,1624451853.604641,60.0
1624451854.588111,1624451854.588111,0.0
1624451854.65983,1624451854.659995,0.0
1624451854.659986,1624451854.660119,0.0
1624451855.026603,1624451855.026603,0.0
1624451855.117181,1624451855.117413,0.0
1624451855.117399,1624451855.117651,0.0
1624451855.485054,1624451855.485349,0.0
1624451855.527639,1624451855.5627,120.5
1624451855.530949,1624451855.556013,111.5
1624451855.532708,1624451855.568193,120.0
1624451855.536928,1624451855.568798,111.0
1624451855.619715,1624451855.623066,703.0
1624451856.535268,1624451856.535439,0.0
1624451856.608214,1624451856.608214,0.0
1624451857.870689,1624451857.870923,0.0
1624451858.388903,1624451858.392524,703.0
1624451858.392096,1624451858.392791,60.0
1624451858.628185,1624451858.628185,0.0
1624451858.871328,1624451858.873906,96.25
1624451858.874009,1624451858.951374,333.428558
1624451858.877975,1624451858.884048,96.25
1624451858.878209,1624451858.884501,96.25
1624451858.880873,1624451858.920029,268.833344
1624451858.884246,1624451858.923992,349.5
1624451859.561975,1624451859.562202,0.0
1624451859.649796,1624451859.649984,60.0
1624451859.806673,1624451859.806908,0.0
1624451860.02677,1624451860.02677,0.0
1624451860.529078,1624451860.569188,120.5
1624451860.530606,1624451860.554873,111.5
1624451860.538814,1624451860.573052,120.0
1624451860.540935,1624451860.566931,111.0
1624451860.562512,1624451860.562749,0.0
1624451860.641994,1624451860.645522,703.0
1624451860.648235,1624451860.648235,0.0
1624451861.249064,1624451861.249064,0.0
1624451861.563409,1624451861.563556,0.0
1624451861.668636,1624451861.672381,703.0
1624451862.486484,1624451862.486724,0.0
1624451862.564201,1624451862.564442,0.0
1624451862.672454,1624451862.672454,0.0
1624451863.913339,1624451863.913692,60.0
1624451863.920599,1624451863.92083,60.0
1624451863.929309,1624451863.929484,60.0
1624451864.688334,1624451864.688334,0.0
1624451865.026961,1624451865.026961,0.0
1624451865.528227,1624451865.528499,60.0
1624451865.528255,1624451865.528535,60.0
1624451865.528458,1624451865.528482,60.0
1624451865.529594,1624451865.569164,120.5
1624451865.531794,1624451865.555354,111.5
1624451865.534697,1624451865.534931,0.0
1624451865.540546,1624451865.573224,120.0
1624451865.543884,1624451865.567985,111.0
1624451865.692212,1624451865.695896,703.0
1624451866.708385,1624451866.708385,0.0
1624451866.808781,1624451866.80894,0.0
1624451866.863983,1624451866.864093,0.0
1624451868.728422,1624451868.728422,0.0
1624451869.252247,1624451869.252247,0.0
1624451869.715149,1624451869.718616,703.0
1624451870.027171,1624451870.027171,0.0
1624451870.528692,1624451870.569138,120.5
1624451870.529132,1624451870.55255,111.5
1624451870.532515,1624451870.573007,120.0
1624451870.533738,1624451870.564311,111.0
1624451870.746447,1624451870.750126,703.0
1624451870.748512,1624451870.748512,0.0
1624451871.473493,1624451871.473659,0.0
1624451871.705663,1624451871.708088,96.25
1624451871.708243,1624451871.762878,193.600006
1624451871.713458,1624451871.717339,96.25
1624451871.71663,1624451871.779542,171.333328
1624451871.720137,1624451871.759954,60.0
1624451871.722983,1624451871.742457,703.0
1624451872.536645,1624451872.536813,0.0
1624451872.771906,1624451872.771906,0.0
1624451873.865643,1624451873.865747,0.0
1624451874.778707,1624451874.778707,0.0
1624451875.027494,1624451875.027494,0.0
1624451875.528475,1624451875.568351,120.5
1624451875.529472,1624451875.55352,111.5
1624451875.536701,1624451875.572578,120.0
1624451875.539648,1624451875.566781,111.0
1624451875.777349,1624451875.781028,703.0
1624451875.796237,1624451875.796467,0.0
1624451876.114173,1624451876.125204,456.5
1624451876.721122,1624451876.72141,60.0
1624451876.798677,1624451876.798677,0.0
1624451877.25506,1624451877.25506,0.0
1624451877.798188,1624451877.801567,703.0
1624451877.801163,1624451877.801345,60.0
1624451878.474936,1624451878.475105,0.0
1624451878.818733,1624451878.818733,0.0
1624451878.8719,1624451878.944944,783.0
1624451878.876419,1624451879.079685,84.166664
1624451878.878725,1624451878.943094,311.0
1624451878.878897,1624451878.8823,96.25
1624451878.881903,1624451878.924393,96.25
1624451880.027531,1624451880.027531,0.0
1624451880.535544,1624451880.575944,110.0
1624451880.539355,1624451880.559414,111.5
1624451880.550486,1624451880.580089,120.0
1624451880.559854,1624451880.586065,111.0
1624451880.827244,1624451880.830715,703.0
1624451880.838693,1624451880.838693,0.0
1624451881.533463,1624451881.533638,0.0
1624451882.797682,1624451882.797866,0.0
1624451882.859016,1624451882.859016,0.0
1624451882.872568,1624451882.872812,0.0
1624451883.90811,1624451883.908497,60.0
