Dport,DstAddr,TotBytes
56984,106,2786.082191780822
56984,107,2771.4362416107383
56986,106,2785.3698630136987
56986,107,2760.6442953020132
56988,106,2776.219178082192
56988,107,2765.798657718121
56989,11,106.0
56990,21,126.0
56990,106,2768.931506849315
56990,107,2767.1946308724832
56992,11,118.0
56992,106,2794.5753424657532
56992,107,2771.221476510067
56993,11,118.0
56994,106,2787.8356164383563
56994,107,2748.6711409395975
56996,106,2802.958904109589
56996,107,2752.5906040268455
56998,106,2782.849315068493
56998,107,2757.9060402684563
56999,11,106.0
57000,106,2778.301369863014
57000,107,2764.2953020134228
57002,21,126.0
57002,106,2792.1643835616437
57002,107,2769.288590604027
57004,6,141.0
57004,106,2790.6301369863013
57004,107,2770.8456375838928
57005,6,232.0
57006,106,2792.6027397260273
57006,107,2768.912751677852
57008,106,2780.7123287671234
57008,107,2770.040268456376
57009,21,126.0
57010,106,2794.958904109589
57010,107,2768.8590604026845
57012,106,2780.931506849315
57012,107,2767.1946308724832
57014,106,2781.753424657534
57014,107,2778.5234899328857
57016,106,2776.4383561643835
57016,107,2769.8255033557048
57017,6,140.0
57018,25,253.0
57018,106,2782.7397260273974
57018,107,2775.3020134228186
57019,25,252.0
57020,6,233.0
57020,106,2791.780821917808
57020,107,2759.1409395973155
57022,106,2768.3835616438355
57022,107,2758.1744966442952
57023,21,126.0
57024,106,2779.5068493150684
57024,107,2766.3892617449665
57026,106,2780.6027397260273
57026,107,2772.0805369127515
57028,106,2768.986301369863
57028,107,2783.6778523489934
57029,25,253.0
57030,6,139.0
57030,106,2778.6301369863013
57030,107,2765.959731543624
57032,6,232.0
57032,106,2788.0
57032,107,2770.738255033557
57034,21,126.0
57034,106,2785.041095890411
57034,107,2778.201342281879
57036,106,2781.3150684931506
57036,107,2772.5637583892617
57037,25,252.0
57038,106,2791.3424657534247
57038,107,2764.5637583892617
57040,106,2772.109589041096
57040,107,2770.5234899328857
57042,106,2771.3424657534247
57042,107,2766.3355704697988
57044,106,2777.5890410958905
57044,107,2750.7651006711408
57046,106,2783.123287671233
57046,107,2767.731543624161
57048,106,2772.7671232876714
57048,107,2769.557046979866
57049,6,139.0
57050,106,2781.205479452055
57050,107,2771.1140939597317
57052,25,160.0
57052,106,2783.013698630137
57052,107,2772.778523489933
57053,21,126.0
57054,106,2792.328767123288
57054,107,2761.3422818791946
57056,25,160.0
57056,106,2783.5068493150684
57056,107,2774.55033557047
57058,21,126.0
57058,106,2779.123287671233
57058,107,2777.181208053691
57060,106,2781.041095890411
57060,107,2785.1275167785234
57062,106,2780.6575342465753
57062,107,2779.3825503355706
57064,106,2777.8630136986303
57064,107,2790.953020134228
57065,11,118.0
57066,106,2774.3561643835615
57066,107,2781.6375838926174
57068,25,161.0
57068,106,2778.904109589041
57068,107,2763.973154362416
57070,106,2779.671232876712
57070,107,2767.248322147651
57071,11,118.0
57072,6,232.0
57072,106,2784.109589041096
57072,107,2771.3825503355706
57073,11,106.0
57073,25,124.0
57074,106,2776.219178082192
57074,107,2774.818791946309
57075,6,139.0
57076,106,2773.2602739726026
57076,107,2780.2953020134228
57078,106,2776.7123287671234
57078,107,2778.201342281879
57080,6,185.5
57080,11,106.0
57080,106,2789.917808219178
57080,107,2762.2550335570468
57082,6,139.0
57082,106,2776.054794520548
57082,107,2782.7651006711408
57084,25,253.0
57084,106,2789.3150684931506
57084,107,2787.5973154362414
57086,11,118.0
57086,106,2778.1369863013697
57086,107,2767.3557046979868
57087,6,140.0
57088,25,253.0
57088,106,2795.671232876712
57088,107,2774.6040268456377
57089,25,222.33333333333334
57090,25,160.0
57090,106,2788.328767123288
57090,107,2773.1006711409395
57092,25,161.0
57092,106,2780.6575342465753
57092,107,2773.9060402684563
57093,6,139.0
57094,11,118.0
57094,106,2789.2602739726026
57094,107,2776.8053691275168
57096,106,2789.041095890411
57096,107,2774.0939597315437
57098,11,118.0
57098,106,2779.780821917808
57098,107,2770.201342281879
57100,106,2797.917808219178
57100,107,2771.1677852348994
57101,21,126.0
57102,106,2772.054794520548
57102,107,2769.771812080537
57104,25,160.0
57104,106,2783.2328767123286
57104,107,2774.281879194631
57106,11,106.0
57106,106,2779.3424657534247
57106,107,2767.8926174496646
57108,23,152.0
57108,106,2773.917808219178
57108,107,2774.818791946309
57110,106,2779.013698630137
57110,107,2766.6577181208054
57112,6,139.0
57112,11,106.0
57112,25,252.0
57112,106,2777.3698630136987
57112,107,2776.1610738255035
57113,11,780.0
57114,106,2786.6849315068494
57114,107,2780.510067114094
57115,25,160.0
57116,106,2777.5890410958905
57116,107,2772.778523489933
57117,11,118.0
57118,11,106.0
57118,106,2784.328767123288
57118,107,2777.503355704698
57119,6,141.0
57120,106,2775.123287671233
57120,107,2769.6107382550335
57121,25,159.0
57122,106,2775.945205479452
57122,107,2764.5637583892617
57123,6,139.0
57124,106,2787.8082191780823
57124,107,2750.06711409396
57126,106,2775.123287671233
57126,107,2760.1610738255035
57128,106,2774.1643835616437
57128,107,2769.2348993288592
57130,25,252.0
57130,106,2777.8082191780823
57130,107,2763.1140939597317
57132,15,132.0
57132,106,2773.753424657534
57132,107,2765.4765100671143
57134,106,2787.123287671233
57134,107,2772.5637583892617
57135,6,140.0
57136,11,106.0
57136,25,160.0
57136,106,2793.972602739726
57136,107,2759.3020134228186
57138,11,118.0
57138,106,2764.27397260274
57138,107,2755.1140939597317
57140,25,206.5
57140,106,2774.6301369863013
57140,107,2753.3422818791946
57142,106,2782.849315068493
57142,107,2757.9060402684563
57144,106,2784.5479452054797
57144,107,2764.3489932885905
57146,11,118.0
57146,106,2776.7671232876714
57146,107,2765.530201342282
57148,106,2784.7671232876714
57148,107,2764.026845637584
57150,106,2782.5753424657532
57150,107,2748.7248322147652
57152,6,232.0
57152,106,2769.972602739726
57152,107,2770.040268456376
57153,11,106.0
57154,21,126.0
57154,106,2783.5616438356165
57154,107,2758.3355704697988
57156,106,2780.876712328767
57156,107,2765.261744966443
57157,6,233.0
57158,106,2772.7123287671234
57158,107,2762.6845637583892
57160,106,2772.986301369863
57160,107,2774.1208053691275
57162,106,2774.301369863014
57162,107,2770.2550335570468
57163,11,106.0
57164,106,2770.1917808219177
57164,107,2775.463087248322
57165,25,160.0
57166,11,106.0
57166,106,2770.6301369863013
57166,107,2762.308724832215
57168,106,2782.027397260274
57168,107,2759.51677852349
57170,11,106.0
57170,106,2763.3972602739727
57170,107,2758.6040268456377
57172,106,2786.082191780822
57172,107,2763.8120805369126
57173,25,253.0
57174,11,118.0
57174,106,2761.095890410959
57174,107,2754.577181208054
57176,106,2786.027397260274
57176,107,2754.308724832215
57177,6,140.0
57178,106,2756.931506849315
57178,107,2766.55033557047
57180,106,2770.1917808219177
57180,107,2758.6577181208054
57182,11,106.0
57182,21,126.0
57182,106,2772.986301369863
57182,107,2761.93288590604
57184,106,2774.3561643835615
57184,107,2761.3422818791946
57186,106,2787.945205479452
57186,107,2749.7449664429532
57188,106,2766.4657534246576
57188,107,2761.986577181208
57189,6,186.0
57190,25,160.0
57190,106,2772.27397260274
57190,107,2748.1342281879197
57192,106,2763.5616438356165
57192,107,2760.751677852349
57193,11,106.0
57194,106,2764.6027397260273
57194,107,2766.496644295302
57196,6,141.0
57196,15,132.0
57196,106,2773.8630136986303
57196,107,2763.5973154362414
57197,25,160.0
57198,106,2774.6301369863013
57198,107,2766.3892617449665
57200,25,253.0
57200,106,2762.6849315068494
57200,107,2783.248322147651
57202,106,2772.4931506849316
57202,107,2774.3892617449665
57204,21,126.0
57204,106,2774.3561643835615
57204,107,2770.7919463087246
57205,6,140.0
57205,11,106.0
57206,106,2772.4931506849316
57206,107,2765.1543624161072
57208,11,106.0
57208,106,2766.1917808219177
57208,107,2770.308724832215
57210,21,126.0
57210,106,2774.6849315068494
57210,107,2771.3825503355706
57212,25,159.0
57212,106,2784.3835616438355
57212,107,2770.040268456376
57214,106,2774.958904109589
57214,107,2768.0
57216,6,232.0
57216,106,2769.205479452055
57216,107,2762.5234899328857
57218,25,252.0
57218,106,2788.7671232876714
57218,107,2776.0536912751677
57220,106,2776.4383561643835
57220,107,2774.06711409396
57221,6,232.0
57221,25,253.0
57222,106,2787.945205479452
57222,107,2778.577181208054
57223,25,159.0
57224,6,232.0
57224,25,160.0
57224,106,2777.3150684931506
57224,107,2776.6979865771814
57225,11,118.0
57226,6,141.0
57226,106,2784.6575342465753
57226,107,2769.557046979866
57228,106,2777.917808219178
57228,107,2773.691275167785
57229,6,233.0
57229,25,253.0
57230,106,2781.917808219178
57230,107,2775.7852348993288
57231,6,140.0
57232,106,2790.6849315068494
57232,107,2780.241610738255
57234,106,2789.2602739726026
57234,107,2779.9194630872485
57236,106,2792.821917808219
57236,107,2771.0604026845635
57237,6,141.0
57237,15,132.0
57238,6,140.0
57238,106,2768.4383561643835
57238,107,2771.221476510067
57239,25,252.0
57240,106,2782.904109589041
57240,107,2774.442953020134
57242,106,2785.0482758620687
57242,107,2770.8993288590605
57244,25,160.0
57244,106,2789.3150684931506
57244,107,2784.8590604026845
57246,23,152.0
57246,25,160.0
57246,106,2785.2602739726026
57246,107,2776.6442953020132
57248,106,2776.876712328767
57248,107,2780.0805369127515
57250,106,2776.931506849315
57250,107,2788.778523489933
57252,106,2791.178082191781
57252,107,2786.0939597315437
57253,25,160.0
57254,106,2780.0
57254,107,2782.8724832214766
57256,106,2784.876712328767
57256,107,2783.51677852349
57258,106,2783.671232876712
57258,107,2769.986577181208
57259,25,161.0
57260,25,253.0
57260,106,2771.2328767123286
57260,107,2771.4362416107383
57262,106,2786.6301369863013
57262,107,2767.6241610738257
57263,25,161.0
57264,106,2790.794520547945
57264,107,2769.3422818791946
57266,106,2787.671232876712
57266,107,2769.557046979866
57268,106,2781.8630136986303
57268,107,2757.261744966443
57270,25,160.0
57270,106,2783.5068493150684
57270,107,2762.469798657718
57272,25,253.0
57272,106,2793.5890410958905
57272,107,2771.1140939597317
57274,106,2781.095890410959
57274,107,2755.8657718120803
57276,15,132.0
57276,106,2768.876712328767
57276,107,2751.731543624161
57277,25,160.0
57278,6,139.0
57278,106,2779.3424657534247
57278,107,2759.3020134228186
57280,106,2767.2328767123286
57280,107,2783.087248322148
57282,106,2782.1369863013697
57282,107,2779.5436241610737
57284,7,261.0
57284,11,106.0
57284,106,2772.821917808219
57284,107,2772.8859060402683
57286,15,132.0
57286,106,2786.958904109589
57286,107,2775.3020134228186
57288,106,2792.27397260274
57288,107,2781.9060402684563
57289,25,252.0
57290,106,2765.095890410959
57290,107,2770.8993288590605
57291,11,118.0
57291,25,160.0
57292,106,2784.4383561643835
57292,107,2771.973154362416
57294,106,2792.3835616438355
57294,107,2782.496644295302
57296,106,2781.3150684931506
57296,107,2778.308724832215
57298,106,2781.4246575342468
57298,107,2766.1208053691275
57300,106,2784.6575342465753
57300,107,2770.469798657718
57302,106,2783.890410958904
57302,107,2772.8859060402683
57304,106,2769.972602739726
57304,107,2757.6375838926174
57305,23,152.0
57306,106,2761.5342465753424
57306,107,2777.3959731543623
57308,6,140.0
57308,106,2774.6301369863013
57308,107,2776.6979865771814
57310,106,2780.27397260274
57310,107,2762.040268456376
57312,11,106.0
57312,106,2778.5205479452056
57312,107,2769.020134228188
57313,11,120.16245487364621
57314,106,2790.7397260273974
57314,107,2766.711409395973
57316,15,132.0
57316,106,2766.849315068493
57316,107,2764.7248322147652
57317,6,186.5
57318,106,2783.178082191781
57318,107,2749.3154362416108
57320,106,2777.5890410958905
57320,107,2763.006711409396
57322,106,2783.5616438356165
57322,107,2755.221476510067
57324,11,106.0
57324,106,2780.219178082192
57324,107,2774.1208053691275
57325,6,233.0
57325,11,118.0
57326,106,2767.72602739726
57326,107,2760.9664429530203
57328,106,2773.5342465753424
57328,107,2767.3020134228186
57329,6,232.0
57329,25,252.0
57330,106,2782.7397260273974
57330,107,2766.6040268456377
57332,6,233.0
57332,106,2787.72602739726
57332,107,2773.6375838926174
57333,11,106.0
57334,106,2774.794520547945
57334,107,2763.5436241610737
57336,106,2775.780821917808
57336,107,2776.1073825503354
57338,6,140.5
57338,106,2768.876712328767
57338,107,2763.758389261745
57339,11,118.0
57340,106,2775.780821917808
57340,107,2760.9664429530203
57342,106,2760.5479452054797
57342,107,2775.9463087248323
57344,6,140.0
57344,106,2779.945205479452
57344,107,2765.046979865772
57346,106,2784.328767123288
57346,107,2757.798657718121
57348,25,160.0
57348,106,2778.4657534246576
57348,107,2759.9463087248323
57350,106,2776.7123287671234
57350,107,2757.5838926174497
57352,25,161.0
57352,106,2784.6575342465753
57352,107,2775.51677852349
57354,106,2771.5616438356165
57354,107,2773.8523489932886
57356,6,232.0
57356,11,118.0
57356,21,126.0
57356,106,2789.753424657534
57356,107,2766.496644295302
57358,25,252.0
57358,106,2790.4109589041095
57358,107,2776.6442953020132
57359,6,139.0
57360,106,2782.1369863013697
57360,107,2770.469798657718
57362,6,141.0
57362,106,2768.3835616438355
57362,107,2769.557046979866
57364,6,186.0
57364,106,2782.1369863013697
57364,107,2773.691275167785
57365,25,252.0
57366,106,2789.068493150685
57366,107,2767.3020134228186
57367,11,1170.0
57368,106,2776.054794520548
57368,107,2779.758389261745
57370,106,2797.2876712328766
57370,107,2777.93288590604
57372,106,2780.4383561643835
57372,107,2777.3422818791946
57374,106,2789.3698630136987
57374,107,2760.0536912751677
57376,25,160.0
57376,106,2787.8356164383563
57376,107,2780.7248322147652
57378,106,2786.794520547945
57378,107,2773.8523489932886
57380,106,2790.1917808219177
57380,107,2762.953020134228
57381,6,186.0
57382,106,2786.0
57382,107,2764.1342281879197
57383,25,252.0
57384,6,233.0
57384,106,2785.095890410959
57384,107,2776.2147651006712
57385,6,232.0
57386,106,2796.7397260273974
57386,107,2773.2080536912754
57388,106,2798.4931506849316
57388,107,2772.3489932885905
57390,106,2776.7671232876714
57390,107,2772.1879194630874
57391,25,253.0
57392,106,2792.986301369863
57392,107,2772.9395973154365
57394,106,2778.794520547945
57394,107,2765.1006711409395
57396,6,140.0
57396,106,2797.4794520547944
57396,107,2766.1208053691275
57398,106,2777.3698630136987
57398,107,2773.959731543624
57400,11,106.0
57400,106,2785.068493150685
57400,107,2774.55033557047
57402,106,2781.8082191780823
57402,107,2769.3959731543623
57404,106,2786.7123287671234
57404,107,2776.1610738255035
57406,6,141.0
57406,11,106.0
57406,106,2792.986301369863
57406,107,2765.530201342282
57408,6,187.0
57408,106,2791.5890410958905
57408,107,2759.51677852349
57410,106,2775.5068493150684
57410,107,2768.1073825503354
57412,106,2794.3561643835615
57412,107,2768.8053691275168
57414,106,2764.27397260274
57414,107,2757.1543624161072
57416,106,2793.150684931507
57416,107,2758.7651006711408
57417,25,160.0
57418,21,126.0
57418,106,2792.1917808219177
57418,107,2769.771812080537
57419,25,253.0
57420,25,252.0
57420,106,2793.178082191781
57420,107,2762.4161073825503
57421,6,233.0
57422,106,2765.5616438356165
57422,107,2758.979865771812
57424,6,186.5
57424,11,118.0
57424,106,2776.27397260274
57424,107,2765.959731543624
57425,6,233.0
57426,106,2782.958904109589
57426,107,2779.758389261745
57428,11,118.0
57428,106,2778.3561643835615
57428,107,2776.1073825503354
57429,11,118.0
57430,11,118.0
57430,106,2793.4246575342468
57430,107,2772.778523489933
57432,106,2784.931506849315
57432,107,2757.691275167785
57434,106,2782.794520547945
57434,107,2755.758389261745
57436,25,160.0
57436,106,2785.150684931507
57436,107,2765.2080536912754
57438,106,2790.301369863014
57438,107,2761.986577181208
57439,6,140.0
57440,106,2784.1917808219177
57440,107,2771.5973154362414
57442,106,2794.931506849315
57442,107,2757.530201342282
57443,25,252.0
57444,106,2775.068493150685
57444,107,2770.1476510067114
57446,106,2768.109589041096
57446,107,2777.181208053691
57448,6,140.0
57448,106,2776.1643835616437
57448,107,2763.6510067114095
57450,11,106.0
57450,106,2787.205479452055
57450,107,2777.503355704698
57452,21,126.0
57452,106,2788.5479452054797
57452,107,2761.93288590604
57454,106,2796.904109589041
57454,107,2781.798657718121
57456,106,2771.6164383561645
57456,107,2762.6845637583892
57458,106,2793.2602739726026
57458,107,2771.3825503355706
57460,106,2788.109589041096
57460,107,2775.9463087248323
57462,106,2789.2602739726026
57462,107,2769.3959731543623
57464,106,2785.753424657534
57464,107,2762.8993288590605
57466,106,2778.6575342465753
57466,107,2755.8657718120803
57467,11,106.0
57468,106,2777.095890410959
57468,107,2753.771812080537
57469,11,112.0
57470,106,2769.5890410958905
57470,107,2750.496644295302
57472,106,2790.3561643835615
57472,107,2755.3825503355706
57474,106,2781.2602739726026
57474,107,2770.201342281879
57476,6,232.0
57476,106,2770.4109589041095
57476,107,2759.9463087248323
57477,25,252.0
57478,106,2765.2602739726026
57478,107,2752.4295302013425
57479,11,126.0
57480,6,232.0
57480,25,252.0
57480,106,2763.013698630137
57480,107,2760.2147651006712
57482,6,233.0
57482,11,126.0
57482,106,2733.753424657534
57482,107,2759.51677852349
57483,6,232.0
57484,11,118.0
57484,21,322.0
57484,106,2755.9724137931034
57484,107,2765.7449664429532
57486,106,2762.041379310345
57486,107,2766.818791946309
57488,106,2748.248275862069
57488,107,2758.818791946309
57490,106,2756.8551724137933
57490,107,2765.691275167785
57492,106,2771.1724137931033
57492,107,2756.510067114094
57493,6,140.0
57494,21,126.0
57494,106,2749.5172413793102
57494,107,2772.993288590604
57494,108,5670.905555555555
57496,11,118.0
57496,106,2739.310344827586
57496,107,2768.912751677852
57498,6,140.0
57498,106,2755.696551724138
57498,107,2770.6308724832215
57500,106,2758.6206896551726
57500,107,2756.8859060402683
57502,106,2770.7034482758622
57502,107,2783.248322147651
57504,106,2757.6827586206896
57504,107,2760.912751677852
57505,11,118.0
57506,11,106.0
57506,106,2777.655172413793
57506,107,2777.181208053691
57508,106,2752.1655172413793
57508,107,2775.1946308724832
57510,106,2759.3931034482757
57510,107,2772.993288590604
57511,6,141.0
57512,106,2758.1793103448276
57512,107,2775.8389261744965
57513,6,139.0
57514,106,2766.289655172414
57514,107,2784.3758389261743
57516,25,159.0
57516,106,2771.4758620689654
57516,107,2776.48322147651
57518,106,2777.268965517241
57518,107,2767.463087248322
57519,6,140.0
57520,106,2772.303448275862
57520,107,2771.4362416107383
57521,6,140.0
57521,11,106.0
57522,106,2767.3931034482757
57522,107,2767.1946308724832
57524,21,126.0
57524,106,2772.193103448276
57524,107,2767.8926174496646
57526,106,2765.7379310344827
57526,107,2765.7449664429532
57528,106,2770.4275862068966
57528,107,2771.3288590604025
57529,6,141.0
57529,11,118.0
57530,106,2765.020689655172
57530,107,2764.241610738255
57532,11,106.0
57532,106,2764.5241379310346
57532,107,2760.8590604026845
57534,25,252.0
57534,106,2771.751724137931
57534,107,2758.8724832214766
57536,106,2758.289655172414
57536,107,2758.6040268456377
57538,106,2761.0482758620687
57538,107,2768.0536912751677
57540,106,2760.1103448275862
57540,107,2765.1543624161072
57542,106,2762.593103448276
57542,107,2776.4295302013425
57544,6,140.0
57544,106,2768.1103448275862
57544,107,2764.6711409395975
57546,106,2761.3793103448274
57546,107,2754.738255033557
57548,106,2776.8275862068967
57548,107,2762.738255033557
57550,25,161.0
57550,106,2774.6758620689657
57550,107,2757.6375838926174
57551,6,232.0
57552,106,2751.3379310344826
57552,107,2771.6510067114095
57554,23,152.0
57554,106,2763.6413793103447
57554,107,2773.6375838926174
57555,11,118.0
57555,25,161.0
57556,6,232.0
57556,106,2750.0689655172414
57556,107,2764.026845637584
57557,11,112.0
57558,11,106.0
57558,106,2753.8206896551724
57558,107,2764.993288590604
57560,106,2760.937931034483
57560,107,2747.973154362416
57561,11,106.0
57562,25,252.0
57562,106,2762.2620689655173
57562,107,2770.738255033557
57564,106,2751.7241379310344
57564,107,2767.5704697986575
57566,6,140.0
57566,25,252.0
57566,106,2772.303448275862
57566,107,2770.040268456376
57568,11,112.0
57568,106,2756.9103448275864
57568,107,2772.1879194630874
57570,106,2756.8
57570,107,2766.6577181208054
57571,25,253.0
57572,106,2758.9241379310347
57572,107,2778.953020134228
57574,106,2759.3379310344826
57574,107,2761.8255033557048
57576,106,2769.158620689655
57576,107,2760.268456375839
57578,106,2761.103448275862
57578,107,2766.55033557047
57580,106,2765.1862068965515
57580,107,2773.530201342282
57581,11,118.0
57582,6,232.0
57582,106,2765.793103448276
57582,107,2761.8791946308725
57583,21,126.0
57584,106,2769.710344827586
57584,107,2775.463087248322
57586,106,2752.6620689655174
57586,107,2769.718120805369
57587,6,139.0
57588,21,138.0
57588,106,2755.9172413793103
57588,107,2753.986577181208
57589,9,160.0
57590,106,2757.0758620689653
57590,107,2775.51677852349
57592,106,2770.979310344828
57592,107,2759.0335570469797
57593,21,126.0
57594,106,2768.551724137931
57594,107,2762.5234899328857
57595,6,141.0
57596,106,2769.3241379310343
57596,107,2756.6174496644294
57598,106,2767.8344827586207
57598,107,2764.9395973154365
57599,15,132.0
57600,106,2750.731034482759
57600,107,2770.2550335570468
57601,11,106.0
57602,25,252.0
57602,106,2772.8
57602,107,2782.979865771812
57604,106,2767.1724137931033
57604,107,2766.281879194631
57606,106,2767.11724137931
57606,107,2763.221476510067
57607,21,126.0
57608,106,2749.351724137931
57608,107,2781.691275167785
57609,6,139.0
57610,106,2753.9862068965517
57610,107,2769.771812080537
57612,6,233.0
57612,106,2748.3586206896553
57612,107,2785.93288590604
57613,11,106.0
57613,25,160.0
57614,106,2743.503448275862
57614,107,2780.241610738255
57616,11,106.0
57616,25,252.0
57616,106,2756.634482758621
57616,107,2769.8255033557048
57618,106,2761.4344827586206
57618,107,2769.986577181208
57620,11,106.0
57620,106,2746.7586206896553
57620,107,2772.9395973154365
57621,11,106.0
57621,25,253.0
57621,69,86.0
57622,106,2753.655172413793
57622,107,2764.993288590604
57624,11,780.0
57624,106,2762.206896551724
57624,107,2767.463087248322
57626,21,126.0
57626,106,2753.0482758620687
57626,107,2762.2550335570468
57628,25,206.5
57628,106,2756.5793103448277
57628,107,2766.3892617449665
57630,106,2752.496551724138
57630,107,2767.248322147651
57632,106,2763.365517241379
57632,107,2764.0805369127515
57634,106,2761.268965517241
57634,107,2772.6174496644294
57636,106,2772.4689655172415
57636,107,2774.228187919463
57637,25,160.0
57638,106,2764.137931034483
57638,107,2779.5973154362414
57639,11,118.0
57640,6,141.0
57640,11,106.0
57640,21,126.0
57640,106,2762.979310344828
57640,107,2759.51677852349
57642,106,2763.0344827586205
57642,107,2761.557046979866
57643,9,1170.0
57644,106,2746.151724137931
57644,107,2769.8255033557048
57645,6,140.0
57646,106,2757.958620689655
57646,107,2761.503355704698
57648,106,2760.6068965517243
57648,107,2762.738255033557
57650,106,2752.7172413793105
57650,107,2771.8120805369126
57651,6,232.0
57652,11,106.0
57652,106,2765.5172413793102
57652,107,2775.731543624161
57653,25,252.0
57654,106,2756.0275862068966
57654,107,2756.510067114094
57655,6,139.0
57656,6,233.0
57656,106,2773.6275862068965
57656,107,2776.3221476510066
57658,106,2758.5103448275863
57658,107,2770.8456375838928
57660,106,2776.0
57660,107,2781.5838926174497
57662,106,2777.213793103448
57662,107,2769.771812080537
57663,21,126.0
57664,25,160.0
57664,106,2767.1724137931033
57664,107,2749.4765100671143
57666,106,2767.3379310344826
57666,107,2753.181208053691
57668,11,106.0
57668,106,2756.137931034483
57668,107,2762.738255033557
57669,23,152.0
57670,11,118.0
57670,106,2772.5241379310346
57670,107,2768.5906040268455
57672,6,232.0
57672,23,152.0
57672,25,161.0
57672,106,2767.3931034482757
57672,107,2759.9463087248323
57673,6,233.0
57674,106,2778.096551724138
57674,107,2772.0805369127515
57675,25,159.0
57676,106,2767.2827586206895
57676,107,2772.241610738255
57677,6,140.0
57678,25,206.0
57678,106,2771.862068965517
57678,107,2770.2550335570468
57680,106,2771.365517241379
57680,107,2781.5838926174497
57681,6,233.0
57682,106,2762.648275862069
57682,107,2768.751677852349
57684,25,253.0
57684,106,2767.3931034482757
57684,107,2773.798657718121
57685,6,232.0
57686,106,2769.3241379310343
57686,107,2760.3758389261743
57688,106,2765.0758620689653
57688,107,2764.0805369127515
57690,106,2761.4896551724137
57690,107,2762.8993288590605
57691,23,152.0
57692,106,2771.1448275862067
57692,107,2763.8657718120803
57693,9,780.0
57694,106,2767.1724137931033
57694,107,2757.4765100671143
57696,6,140.0
57696,106,2758.6206896551726
57696,107,2780.6711409395975
57698,106,2778.7034482758622
57698,107,2776.1610738255035
57700,6,233.0
57700,106,2762.4275862068966
57700,107,2771.5436241610737
57702,21,126.0
57702,106,2764.8551724137933
57702,107,2765.9060402684563
57704,106,2755.862068965517
57704,107,2760.6442953020132
57705,11,118.0
57706,6,233.0
57706,106,2765.2965517241378
57706,107,2762.738255033557
57708,106,2769.268965517241
57708,107,2767.248322147651
57709,21,126.0
57710,106,2771.4206896551723
57710,107,2762.8456375838928
57712,106,2754.4827586206898
57712,107,2766.06711409396
57714,6,140.0
57714,106,2764.5241379310346
57714,107,2769.020134228188
57716,106,2752.88275862069
57716,107,2761.3422818791946
57718,106,2774.2344827586207
57718,107,2750.818791946309
57720,106,2757.406896551724
57720,107,2768.3758389261743
57722,106,2763.9724137931034
57722,107,2767.9463087248323
57723,6,232.0
57724,106,2759.2827586206895
57724,107,2767.1409395973155
57725,11,106.0
57726,25,252.0
57726,106,2754.041379310345
57726,107,2769.771812080537
57728,6,232.0
57728,106,2760.6068965517243
57728,107,2766.442953020134
57730,106,2761.3241379310343
57730,107,2774.1744966442952
57732,106,2753.3241379310343
57732,107,2766.06711409396
57734,106,2765.020689655172
57734,107,2755.1677852348994
57735,11,106.0
57736,106,2760.88275862069
57736,107,2761.1275167785234
57737,25,253.0
57738,25,253.0
57738,106,2768.551724137931
57738,107,2760.1073825503354
57739,25,160.0
57740,106,2772.5793103448277
57740,107,2765.3691275167785
57742,6,233.0
57742,106,2761.544827586207
57742,107,2764.241610738255
57744,106,2755.9724137931034
57744,107,2766.3892617449665
57746,106,2757.1862068965515
57746,107,2758.1744966442952
57747,11,106.0
57748,106,2755.0344827586205
57748,107,2764.0805369127515
57750,106,2755.255172413793
57750,107,2765.691275167785
57752,25,252.0
57752,106,2768.937931034483
57752,107,2762.738255033557
57753,11,118.0
57753,21,126.0
57754,6,139.0
57754,106,2764.0827586206897
57754,107,2752.8590604026845
57756,25,160.0
57756,106,2746.4275862068966
57756,107,2759.4093959731545
57758,106,2758.896551724138
57758,107,2763.4362416107383
57760,21,126.0
57760,106,2747.9724137931034
57760,107,2761.986577181208
57762,21,126.0
57762,106,2757.020689655172
57762,107,2775.0335570469797
57763,25,253.0
57764,106,2740.5241379310346
57764,107,2759.731543624161
57765,25,161.0
57766,25,159.0
57766,106,2768.993103448276
57766,107,2765.4765100671143
57768,23,152.0
57768,106,2757.462068965517
57768,107,2757.2080536912754
57770,106,2756.248275862069
57770,107,2768.8053691275168
57771,11,118.0
57772,106,2746.096551724138
57772,107,2775.4093959731545
57773,11,106.0
57773,25,159.0
57774,106,2760.2758620689656
57774,107,2755.4054054054054
57776,11,106.0
57776,106,2760.6620689655174
57776,107,2773.4765100671143
57778,106,2762.979310344828
57778,107,2782.0810810810813
57780,106,2764.3586206896553
57780,107,2771.5973154362414
57782,106,2753.8758620689655
57782,107,2786.7297297297296
57784,106,2760.2206896551725
57784,107,2764.1342281879197
57785,6,140.0
57786,6,139.0
57786,106,2754.979310344828
57786,107,2765.1543624161072
57788,11,118.0
57788,106,2750.6206896551726
57788,107,2778.201342281879
57790,106,2757.5724137931034
57790,107,2781.959731543624
57792,106,2765.2413793103447
57792,107,2763.4362416107383
57794,25,252.0
57794,106,2751.006896551724
57794,107,2775.7852348993288
57795,6,139.0
57796,6,141.0
57796,106,2760.1655172413793
57796,107,2782.979865771812
57797,21,126.0
57798,106,2767.6689655172413
57798,107,2756.3489932885905
57799,11,118.0
57800,106,2772.9655172413795
57800,107,2774.6577181208054
57802,6,232.0
